FECHA,PM25,PM10,O3,CO
2013-09-01,105.292,107.458,0.0,0.762502
2013-09-02,98.6666,108.625,0.0,0.829169
2013-09-03,80.5416,88.0833,0.0,0.329168
2013-09-04,112.625,114.208,0.0,0.625002
2013-09-05,103.958,108.792,0.0,0.504169
2013-09-06,119.333,121.542,0.0,0.704168
2013-09-07,73.3333,77.9583,0.0,0.391668
2013-09-08,71.5416,72.875,0.0,0.208334
2013-09-09,125.958,130.833,0.0,1.1375
2013-09-10,77.0,80.5416,0.0,0.808335
2013-09-11,102.958,118.042,0.0,0.925003
2013-09-12,118.75,134.667,0.0,1.2625
2013-09-13,178.833,211.042,0.0,2.22917
2013-09-14,199.625,234.375,0.0,2.48334
2013-09-15,202.875,241.0,0.0,2.47501
2013-09-16,108.792,134.917,0.0,0.816669
2013-09-17,54.7916,63.9583,0.0,0.195834
2013-09-18,52.7083,57.875,0.0,0.195834
2013-09-19,34.7083,36.8333,0.0,0.125
2013-09-20,50.125,52.9166,0.0,0.15
2013-09-21,67.0,73.2083,0.0,0.350001
2013-09-22,93.5,102.833,0.0,0.741669
2013-09-23,85.0416,105.375,0.0,0.645835
2013-09-24,148.875,201.417,0.0,1.52917
2013-09-25,73.875,99.5416,0.0,0.400001
2013-09-26,94.9166,108.458,0.0,0.779169
2013-09-27,140.5,167.208,0.0,1.40834
2013-09-28,93.7083,122.917,0.0,0.491668
2013-09-29,75.3333,91.8333,0.0,0.687502
2013-09-30,89.2083,117.542,0.0,1.07084
2013-10-01,54.625,63.4583,0.0,0.733335
2013-10-02,58.125,67.0,0.0,0.995836
2013-10-03,59.6666,71.7083,0.0,0.841669
2013-10-04,34.2083,40.5833,0.0,0.550001
2013-10-05,35.875,43.75,0.0,0.554168
2013-10-06,37.7083,46.0416,0.0,0.537501
2013-10-07,58.375,80.25,0.0,1.0
2013-10-08,58.8333,75.6666,0.0,0.975003
2013-10-09,29.625,46.4583,0.0,0.425001
2013-10-10,68.2083,81.5833,0.0,1.10417
2013-10-11,56.7916,70.7916,0.0,1.125
2013-10-12,31.9583,43.2083,0.0,0.350001
2013-10-13,23.375,28.7917,0.0,0.216667
2013-10-14,37.1666,41.875,0.0,0.525002
2013-10-15,29.4583,31.75,0.0,0.658336
2013-10-16,27.7917,33.7083,0.0,0.591668
2013-10-17,17.9167,25.5,0.0,0.404349
2013-10-18,26.3333,39.1666,0.0,0.529168
2013-10-19,18.75,31.6667,0.0,0.316668
2013-10-20,27.8333,34.2916,0.0,0.700002
2013-10-21,33.3333,39.2083,0.0,0.778263
2013-10-22,29.2917,36.125,0.0,0.637502
2013-10-23,50.6666,63.9166,0.0,1.05
2013-10-24,29.125,39.9583,0.0,0.533335
2013-10-25,18.4167,38.0833,0.0,0.247827
2013-10-26,26.5833,41.0416,0.0,0.295834
2013-10-27,28.75,44.3333,0.0,0.329167
2013-10-28,48.0,104.625,0.0,0.704168
2013-10-29,38.7916,68.625,0.0,0.387501
2013-10-30,32.75,50.4583,0.0,0.1625
2013-10-31,30.7917,23.0833,0.0,0.166667
2013-11-01,14.875,25.9167,0.0,0.108333
2013-11-02,33.875,45.2083,0.0,0.383334
2013-11-03,38.0,47.0833,0.0,0.462502
2013-11-04,37.5833,56.0833,0.0,0.691669
2013-11-05,22.1667,41.375,0.0,0.216667
2013-11-06,18.9167,22.75,0.0,0.158334
2013-11-07,24.6667,32.0833,0.0,0.333334
2013-11-08,67.6666,89.7083,0.0,1.22174
2013-11-09,35.375,49.8333,0.0,0.500001
2013-11-10,22.9167,35.5,0.0,0.183334
2013-11-11,36.7083,38.0833,0.0,0.420835
2013-11-12,47.0416,50.4166,0.0,0.354167
2013-11-13,81.7916,83.9166,0.0,0.612502
2013-11-14,30.8333,35.1666,0.0,0.145834
2013-11-15,23.625,29.9167,0.0,0.104167
2013-11-16,20.75,26.9583,0.0,0.141667
2013-11-17,28.4167,31.3333,0.0,0.1625
2013-11-18,23.9167,28.0,0.0,0.25
2013-11-19,19.0,23.9167,0.0,0.266668
2013-11-20,15.0417,22.6667,0.0,0.154167
2013-11-21,21.0,29.9583,0.0,0.195834
2013-11-22,17.5833,32.8333,0.0,0.166667
2013-11-23,20.125,23.375,0.0,0.204167
2013-11-24,33.5416,37.625,0.0,0.491668
2013-11-25,37.5,45.2916,0.0,0.591668
2013-11-26,20.3333,31.8333,0.0,0.313045
2013-11-27,20.2083,36.3333,0.0,0.108333
2013-11-28,19.25,32.0833,0.0,0.170834
2013-11-29,17.2083,26.625,0.0,0.1
2013-11-30,13.7083,24.9167,0.0,0.120834
2013-12-01,12.5,23.0417,0.0,0.104167
2013-12-02,22.0833,30.6667,0.0,0.195834
2013-12-03,18.7917,23.125,0.0,0.1625
2013-12-04,19.5,28.7083,0.0,0.1
2013-12-05,19.0,31.375,0.0,0.1
2013-12-06,14.2917,28.5,0.0,0.1
2013-12-07,13.7917,26.0,0.0,0.1
2013-12-08,10.9583,21.0833,0.0,0.1
2013-12-09,13.9167,30.875,0.0,0.1
2013-12-10,12.2083,28.2917,0.0,0.1
2013-12-11,13.4783,32.913,0.0,0.1
2013-12-12,13.25,30.4583,0.0,0.1
2013-12-13,13.3333,31.9167,0.0,0.1
2013-12-14,8.625,26.6667,0.0,0.1
2013-12-15,5.54166,18.625,0.0,0.1
2013-12-16,6.66666,25.8333,0.0,0.0
2013-12-17,7.70833,21.0,0.0,0.0
2013-12-18,9.66666,26.9167,0.0,0.0
2013-12-19,12.0417,32.8333,0.0,0.0
2013-12-20,7.83333,28.2083,0.0,0.158334
2013-12-21,10.625,27.2917,0.0,0.145834
2013-12-22,9.16666,23.4583,0.0,0.154167
2013-12-23,9.79166,26.5833,0.0,0.226088
2013-12-24,10.6667,29.4583,0.0,0.183334
2013-12-25,13.125,35.1666,0.0,0.212501
2013-12-26,10.1667,24.0,0.0,0.129167
2013-12-27,13.9583,21.9583,0.0,0.125
2013-12-28,14.25,18.0,0.0,0.154167
2013-12-29,16.4167,19.1667,0.0,0.158334
2013-12-30,11.125,12.875,0.0,0.1
2013-12-31,30.5417,28.6667,0.0,0.345834
2014-01-01,19.4167,20.9167,6.91391,0.216094
2014-01-02,21.875,24.0833,7.37885,0.253644
2014-01-03,16.0833,18.875,6.34064,0.146443
2014-01-04,13.9167,17.875,7.50939,0.115796
2014-01-05,8.16666,14.25,7.3153,0.1
2014-01-06,13.125,23.5417,9.81274,0.150164
2014-01-07,12.5,21.0833,12.0969,0.257976
2014-01-08,15.625,21.5417,9.80107,0.294018
2014-01-09,14.0,16.1667,11.0695,0.281614
2014-01-10,12.875,16.1667,9.35594,0.347117
2014-01-11,8.79166,14.75,9.22746,0.238095
2014-01-12,7.45833,16.9167,7.26426,0.181224
2014-01-13,5.70833,15.9583,7.83626,0.117666
2014-01-14,7.79166,23.8333,11.2292,0.113099
2014-01-15,9.08333,20.7083,10.9132,0.118861
2014-01-16,6.375,14.1667,7.07953,0.105329
2014-01-17,13.1667,15.375,4.7396,0.256068
2014-01-18,7.66666,11.375,10.1632,0.189821
2014-01-19,4.66666,9.375,10.1271,0.119462
2014-01-20,10.7083,14.5,8.24615,0.232933
2014-01-21,14.4167,17.0,8.77676,0.260127
2014-01-22,23.75,25.2917,9.16391,0.511997
2014-01-23,30.75,34.375,7.87537,0.743949
2014-01-24,18.875,22.8333,5.95974,0.403533
2014-01-25,11.875,17.1667,6.98266,0.165781
2014-01-26,9.54166,12.75,6.71842,0.113266
2014-01-27,10.25,19.8333,9.24677,0.156869
2014-01-28,13.375,24.4583,9.06738,0.232011
2014-01-29,20.3333,22.2083,5.12502,0.322524
2014-01-30,10.5,17.8333,7.49413,0.123363
2014-01-31,13.9167,11.1667,7.90524,0.118031
2014-02-01,16.5417,19.7083,9.08336,0.220834
2014-02-02,13.8333,15.2083,6.75835,0.200001
2014-02-03,16.0833,21.6667,6.37502,0.220834
2014-02-04,25.875,27.625,6.25835,0.337501
2014-02-05,16.7917,19.2083,7.87502,0.291667
2014-02-06,16.375,18.0833,7.80836,0.208334
2014-02-07,15.8333,17.6667,7.42085,0.308334
2014-02-08,15.375,16.875,8.09169,0.266667
2014-02-09,12.5833,14.125,8.17502,0.225001
2014-02-10,14.0417,16.4583,5.02085,0.379168
2014-02-11,13.7917,18.7917,15.0917,0.237501
2014-02-12,22.5,36.125,13.125,0.475001
2014-02-13,19.7083,41.9583,10.9709,0.404168
2014-02-14,23.1667,69.875,9.98753,0.487502
2014-02-15,16.0869,52.8695,10.95,0.195834
2014-02-16,8.83333,25.875,9.35419,0.1125
2014-02-17,0.0,0.0,8.62918,0.1
2014-02-18,0.0,0.0,10.8792,0.304168
2014-02-19,20.5217,35.7391,8.40419,0.404168
2014-02-20,11.3333,24.25,7.90002,0.241668
2014-02-21,10.9167,23.2917,7.63752,0.237501
2014-02-22,11.0833,27.125,7.7542,0.216667
2014-02-23,8.91666,19.4583,8.55836,0.212501
2014-02-24,28.125,81.7916,8.63753,0.533335
2014-02-25,26.1667,69.0,10.2709,0.337501
2014-02-26,16.4167,47.25,12.975,0.125
2014-02-27,12.3636,28.1364,13.9542,0.141667
2014-02-28,23.6364,41.0,13.0042,0.258334
2014-03-01,10.875,22.5833,13.225,0.108334
2014-03-02,7.375,17.0417,11.8709,0.1125
2014-03-03,12.3333,30.9167,10.8209,0.165218
2014-03-04,13.75,28.4583,15.9167,0.125
2014-03-05,0.0,0.0,14.85,0.125
2014-03-06,0.0,0.0,17.0292,0.1125
2014-03-07,23.4545,36.5909,16.2625,0.191667
2014-03-08,19.75,33.125,18.2251,0.158334
2014-03-09,20.375,25.1667,15.8174,0.183334
2014-03-10,29.0833,32.5833,13.2625,0.22174
2014-03-11,23.0417,31.375,13.1167,0.145834
2014-03-12,33.0416,45.75,16.9709,0.250001
2014-03-13,23.0417,42.0,15.0417,0.15
2014-03-14,28.3333,34.875,15.3542,0.237501
2014-03-15,54.5416,58.5833,12.1959,0.695835
2014-03-16,44.8333,47.2916,11.2542,0.591668
2014-03-17,39.8333,44.875,9.15221,0.508335
2014-03-18,37.125,44.4166,12.1417,0.458334
2014-03-19,26.875,35.1666,12.6042,0.270834
2014-03-20,24.8333,32.25,17.2209,0.337501
2014-03-21,30.9583,36.625,15.4875,0.383335
2014-03-22,13.5833,19.625,12.85,0.104167
2014-03-23,45.25,56.375,19.1959,0.633335
2014-03-24,48.4583,59.875,12.8392,0.695654
2014-03-25,23.875,34.4583,10.9917,0.404168
2014-03-26,16.125,28.2083,6.70419,0.216667
2014-03-27,26.3333,33.0833,5.05418,0.345834
2014-03-28,48.8333,53.875,10.5334,0.645835
2014-03-29,47.125,49.875,11.6542,0.641668
2014-03-30,43.1666,45.7083,13.2792,0.737502
2014-03-31,139.625,126.875,18.35,2.04584
2014-04-01,179.75,212.25,8.91055,2.79168
2014-04-02,211.458,251.625,9.26193,3.73335
2014-04-03,135.083,171.667,6.33752,1.99584
2014-04-04,137.958,186.708,6.15835,2.04584
2014-04-05,123.708,172.542,6.06668,1.77501
2014-04-06,113.042,166.083,5.59585,1.59584
2014-04-07,68.4166,92.9583,4.08751,0.695836
2014-04-08,31.875,41.875,7.26524,0.130435
2014-04-09,58.7916,72.375,7.54169,0.245834
2014-04-10,42.25,49.7083,8.9417,0.216667
2014-04-11,104.583,113.542,13.1667,1.19584
2014-04-12,125.958,133.5,5.85835,1.40834
2014-04-13,42.9583,44.7083,6.61668,0.175001
2014-04-14,40.9583,43.5416,5.49168,0.137501
2014-04-15,35.4583,37.2083,12.5875,0.1
2014-04-16,77.4166,78.1666,10.2167,0.470835
2014-04-17,40.5416,41.75,11.0959,0.270834
2014-04-18,55.5416,57.4583,15.8,0.870836
2014-04-19,72.625,77.0833,10.4042,1.1
2014-04-20,116.75,120.875,6.63335,1.8
2014-04-21,104.417,108.958,4.92918,1.69167
2014-04-22,82.5833,89.3333,6.85835,0.454168
2014-04-23,77.1666,84.125,6.19585,0.1
2014-04-24,130.0,145.375,5.55002,0.1
2014-04-25,130.292,143.917,4.92085,0.1
2014-04-26,53.2083,54.2083,10.0875,0.1
2014-04-27,51.7916,52.8333,15.0792,0.1
2014-04-28,51.125,54.625,12.2542,0.1
2014-04-29,57.2083,60.5416,8.77394,0.386958
2014-04-30,48.913,49.7391,11.9542,0.666669
2014-05-01,81.5833,84.7083,14.1292,1.36667
2014-05-02,101.083,106.0,8.27086,1.35834
2014-05-03,69.8333,69.75,11.175,0.862502
2014-05-04,70.0,69.5416,17.4042,1.07917
2014-05-05,56.5416,57.25,14.2334,0.808336
2014-05-06,121.21,190.182,13.8042,3.25418
2014-05-07,0.0,0.0,10.7875,3.98751
2014-05-08,200.091,202.227,6.47919,2.42917
2014-05-09,69.75,73.1666,12.6334,0.429168
2014-05-10,94.9583,99.0833,15.3875,1.025
2014-05-11,73.9583,75.6666,12.0459,0.316668
2014-05-12,66.0833,66.375,17.987,0.662502
2014-05-13,68.5416,68.75,15.8584,0.91667
2014-05-14,128.042,133.208,23.0917,2.10001
2014-05-15,167.083,171.458,8.93335,2.35001
2014-05-16,80.5833,82.3333,12.4084,0.912502
2014-05-17,104.458,108.0,15.125,1.42917
2014-05-18,42.9166,43.375,12.4667,0.420835
2014-05-19,84.25,84.1666,11.0709,1.00834
2014-05-20,141.083,142.375,10.3218,1.92609
2014-05-21,184.375,192.333,13.2209,2.95834
2014-05-22,165.417,171.75,10.1417,2.07917
2014-05-23,47.1666,52.375,10.1209,0.233334
2014-05-24,89.3333,95.1666,10.425,0.812502
2014-05-25,40.0416,40.3333,16.9959,0.179167
2014-05-26,36.5,36.875,16.0542,0.212501
2014-05-27,102.042,109.292,15.7609,1.5625
2014-05-28,195.542,202.167,7.95419,3.02917
2014-05-29,62.5,64.0416,11.5625,0.733335
2014-05-30,112.167,111.667,10.2417,1.43334
2014-05-31,161.417,161.583,8.36668,2.18334
2014-06-01,90.4166,90.0416,12.5667,0.762503
2014-06-02,154.75,154.542,6.90002,1.34584
2014-06-03,155.125,156.417,10.6783,1.54348
2014-06-04,257.292,263.375,16.6959,3.20417
2014-06-05,157.25,158.708,8.47086,1.52084
2014-06-06,124.042,125.75,11.4292,0.945836
2014-06-07,140.542,141.958,9.33752,0.941669
2014-06-08,103.458,106.375,7.02918,0.354168
2014-06-09,111.583,110.292,11.6834,0.554169
2014-06-10,137.652,136.478,16.787,1.78334
2014-06-11,116.0,114.833,10.9209,1.52084
2014-06-12,91.2083,91.7083,15.1875,1.14584
2014-06-13,121.167,122.417,13.0042,1.54584
2014-06-14,122.708,122.208,9.07503,0.845836
2014-06-15,59.4583,58.9166,14.9542,0.1
2014-06-16,181.526,185.842,17.9167,0.1
2014-06-17,0.0,0.0,16.1348,1.8174
2014-06-18,0.0,0.0,15.5959,4.95418
2014-06-19,0.0,0.0,19.7417,6.71252
2014-06-20,0.0,0.0,12.4959,3.91251
2014-06-21,0.0,0.0,5.50002,1.50417
2014-06-22,0.0,0.0,5.35001,0.97917
2014-06-23,0.0,0.0,13.6375,0.162501
2014-06-24,40.3333,42.0833,17.1417,0.1
2014-06-25,62.2083,64.5416,15.8667,0.120834
2014-06-26,41.375,42.4166,15.8542,0.1
2014-06-27,32.7916,33.4583,16.075,0.1
2014-06-28,59.625,61.2083,15.2084,0.258334
2014-06-29,78.2083,79.6666,17.3917,0.454168
2014-06-30,120.125,119.458,10.25,0.366668
2014-07-01,188.792,188.583,16.6709,0.720836
2014-07-02,64.125,65.0,18.0292,2.15417
2014-07-03,49.25,50.7916,12.6913,3.20001
2014-07-04,112.042,127.042,16.8042,1.56251
2014-07-05,156.167,157.083,11.85,0.437501
2014-07-06,48.2083,53.25,18.1334,0.500001
2014-07-07,62.5833,68.2916,19.2126,0.642859
2014-07-08,57.8333,60.625,19.8542,2.59584
2014-07-09,45.0833,46.7083,19.8566,7.19585
2014-07-10,31.4583,32.25,6.91581,5.70835
2014-07-11,62.5416,63.125,0.0,8.29585
2014-07-12,43.8333,47.25,0.0,2.04348
2014-07-13,46.4166,49.6666,12.0917,4.52918
2014-07-14,57.625,62.2916,6.15835,3.29585
2014-07-15,87.875,88.1666,10.3292,1.0875
2014-07-16,76.1666,77.9166,12.2875,1.28334
2014-07-17,56.9583,56.8333,11.2209,1.29584
2014-07-18,82.3333,88.1666,9.22086,0.391668
2014-07-19,118.042,121.208,10.3084,0.441668
2014-07-20,141.333,143.625,16.0251,0.479168
2014-07-21,153.167,165.833,16.9435,0.483335
2014-07-22,242.75,248.208,20.3417,0.337501
2014-07-23,155.333,157.25,23.3584,0.129167
2014-07-24,120.708,124.042,22.1251,1.35
2014-07-25,121.696,135.826,19.6667,1.54167
2014-07-26,172.333,190.542,19.7261,3.23334
2014-07-27,212.5,232.958,11.5834,1.72917
2014-07-28,132.956,147.043,12.65,2.49167
2014-07-29,161.917,186.583,11.8125,1.88334
2014-07-30,132.125,139.208,10.3584,3.47084
2014-07-31,123.083,138.917,13.525,1.10834
2014-08-01,188.792,188.583,10.1375,2.61667
2014-08-02,64.125,65.0,18.6542,0.600001
2014-08-03,49.25,50.7916,22.4042,0.333334
2014-08-04,112.042,127.042,20.9626,1.47084
2014-08-05,156.167,157.083,8.86252,1.8625
2014-08-06,48.2083,53.25,16.3417,0.337501
2014-08-07,62.5833,68.2916,14.7375,0.616669
2014-08-08,57.8333,60.625,15.6334,0.695835
2014-08-09,45.0833,46.7083,18.4584,0.250001
2014-08-10,31.4583,32.25,19.9292,0.175
2014-08-11,62.5416,63.125,17.1959,0.454168
2014-08-12,43.8333,47.25,18.3522,0.333334
2014-08-13,46.4166,49.6666,17.5834,0.762503
2014-08-14,57.625,62.2916,15.5,0.883336
2014-08-15,87.875,88.1666,13.0125,1.39167
2014-08-16,76.1666,77.9166,12.3167,1.42084
2014-08-17,56.9583,56.8333,14.7084,1.1
2014-08-18,82.3333,88.1666,16.4392,1.41667
2014-08-19,118.042,121.208,15.2876,1.92917
2014-08-20,141.333,143.625,14.875,2.34167
2014-08-21,153.167,165.833,14.9126,2.54584
2014-08-22,242.75,248.208,11.0875,3.94584
2014-08-23,155.333,157.25,9.03336,2.2
2014-08-24,120.708,124.042,13.1542,1.67917
2014-08-25,121.696,135.826,14.174,1.60834
2014-08-26,172.333,190.542,13.75,2.2625
2014-08-27,212.5,232.958,13.4875,3.07501
2014-08-28,132.956,147.043,15.3792,1.80834
2014-08-29,161.917,186.583,12.4667,2.22501
2014-08-30,132.125,139.208,12.0875,1.675
2014-08-31,123.083,138.917,20.6584,0.316668
2014-09-01,191.083,202.333,5.46958,1.1125
2014-09-02,138.667,144.667,7.67502,2.10834
2014-09-03,158.5,168.25,8.6682,2.62917
2014-09-04,131.739,153.348,14.5292,2.00834
2014-09-05,180.083,192.792,7.00002,2.56667
2014-09-06,45.125,47.875,14.775,0.300001
2014-09-07,70.4166,73.75,15.6875,0.758335
2014-09-08,87.3333,91.3333,13.825,0.995836
2014-09-09,45.875,49.0416,21.0001,0.439132
2014-09-10,44.9583,48.0833,19.2042,1.07084
2014-09-11,38.125,42.4166,19.1125,0.895836
2014-09-12,36.125,41.25,20.6042,0.712502
2014-09-13,37.0416,42.5,21.1251,0.575002
2014-09-14,25.2083,27.2917,21.7876,0.412501
2014-09-15,30.4583,34.7083,20.9174,0.604169
2014-09-16,24.7083,27.375,22.2584,0.375001
2014-09-17,29.2083,32.2083,21.6792,0.487502
2014-09-18,38.3333,39.375,17.95,0.562502
2014-09-19,71.2916,72.3333,15.4626,1.00417
2014-09-20,86.7083,88.4583,11.3375,1.30417
2014-09-21,53.0,53.8333,20.0042,0.645835
2014-09-22,50.0,53.1666,21.8827,0.613046
2014-09-23,49.1666,51.1666,19.1792,0.645836
2014-09-24,53.75,55.2083,23.6376,0.720836
2014-09-25,57.1304,61.1304,21.3959,0.633335
2014-09-26,86.1666,92.75,19.2876,1.11667
2014-09-27,72.3333,79.7916,19.5834,0.904169
2014-09-28,51.1666,56.0833,18.1167,0.587502
2014-09-29,65.5,73.5833,17.3542,0.770836
2014-09-30,84.0416,94.0416,17.8959,1.25218
2014-10-01,128.125,154.417,13.1,1.97917
2014-10-02,94.2916,122.042,10.9584,1.44167
2014-10-03,78.4583,103.708,11.1042,1.06667
2014-10-04,20.3333,28.9167,18.1709,0.187501
2014-10-05,26.25,33.2916,20.9709,0.225001
2014-10-06,34.7083,43.2083,19.6792,0.347827
2014-10-07,61.2916,73.9583,19.2834,0.737502
2014-10-08,50.3333,62.1666,19.6042,0.579168
2014-10-09,37.5833,47.1666,17.9542,0.375001
2014-10-10,32.0416,38.7916,19.5751,0.308334
2014-10-11,30.4167,32.0833,20.5959,0.237501
2014-10-12,33.875,35.3333,22.4376,0.445835
2014-10-13,33.9583,36.9166,23.2827,0.500002
2014-10-14,67.3333,74.7916,17.9875,1.24167
2014-10-15,52.75,58.5833,13.9834,0.779169
2014-10-16,40.5,42.6666,19.3875,0.650002
2014-10-17,59.6666,61.6666,14.4459,0.912503
2014-10-18,55.9166,59.4583,14.9375,0.716669
2014-10-19,61.125,64.125,13.4125,0.858336
2014-10-20,51.7916,54.3333,13.4125,0.770836
2014-10-21,44.5416,47.2916,21.5292,0.645835
2014-10-22,42.1666,44.5,20.1459,0.658336
2014-10-23,34.1666,40.1666,20.5667,0.562502
2014-10-24,16.7083,22.25,20.6376,0.295835
2014-10-25,15.375,20.375,21.7584,0.245834
2014-10-26,18.4167,21.4583,23.7126,0.329168
2014-10-27,24.8261,28.2174,19.9044,0.404168
2014-10-28,28.375,31.125,20.7459,0.458334
2014-10-29,46.9583,48.75,21.6209,0.695835
2014-10-30,46.125,50.625,20.3751,0.587502
2014-10-31,58.5833,63.9166,19.6709,0.750002
2014-11-01,84.6727,96.7321,16.9584,1.39167
2014-11-02,85.3193,108.975,14.45,1.4125
2014-11-03,32.7141,42.5975,16.8455,0.395835
2014-11-04,20.2242,24.729,19.1459,0.200001
2014-11-05,26.0229,29.3512,22.4417,0.245834
2014-11-06,52.8386,53.8014,21.3667,0.725002
2014-11-07,25.2945,27.1497,22.6459,0.158334
2014-11-08,16.7169,18.3908,18.3875,0.141667
2014-11-09,18.6927,20.8818,18.075,0.170834
2014-11-10,18.021,22.2086,21.8479,0.191305
2014-11-11,23.9068,28.1877,21.0834,0.387501
2014-11-12,23.8668,27.7179,19.6209,0.412501
2014-11-13,13.3717,16.4098,18.6334,0.204167
2014-11-14,12.4729,16.1543,15.1584,0.129167
2014-11-15,14.6864,19.3427,16.6542,0.204167
2014-11-16,11.3206,14.8239,15.7167,0.183334
2014-11-17,25.5261,28.8669,20.6175,0.356523
2014-11-18,22.3427,24.409,20.7709,0.333334
2014-11-19,23.7091,28.3238,19.0435,0.421741
2014-11-20,22.9781,29.4744,16.4653,0.252175
2014-11-21,20.4032,27.6776,17.1667,0.154167
2014-11-22,19.0239,23.3361,17.3751,0.191667
2014-11-23,18.0473,20.7867,19.0917,0.1375
2014-11-24,19.0776,27.0786,19.1914,0.16087
2014-11-25,16.4474,31.7544,21.5376,0.145834
2014-11-26,21.2216,31.3605,19.9959,0.258334
2014-11-27,19.4516,30.4064,19.1375,0.216667
2014-11-28,32.9773,35.2936,17.4334,0.387501
2014-11-29,26.5811,30.3724,18.3334,0.412501
2014-11-30,20.4885,23.6771,16.4001,0.212501
2014-12-01,21.8978,30.1036,17.9044,0.241668
2014-12-02,15.1919,25.8607,21.4167,0.183334
2014-12-03,10.6905,22.0119,18.8251,0.154167
2014-12-04,12.0528,27.4642,15.4709,0.137501
2014-12-05,13.1082,18.1454,16.9917,0.145834
2014-12-06,14.3163,22.7363,17.7792,0.116667
2014-12-07,11.981,21.8658,20.0959,0.104167
2014-12-08,22.7926,30.4499,21.7709,0.129167
2014-12-09,26.9539,35.281,18.3042,0.300001
2014-12-10,27.8684,40.4748,14.1087,0.526089
2014-12-11,15.5804,25.99,12.0292,0.329168
2014-12-12,15.1382,27.112,11.5042,0.291667
2014-12-13,10.3626,26.2371,12.6625,0.204167
2014-12-14,12.9227,36.2345,11.0917,0.195834
2014-12-15,10.8345,26.2614,12.5392,0.126087
2014-12-16,10.5615,21.8847,14.2875,0.108334
2014-12-17,13.5651,31.0012,14.1667,0.104167
2014-12-18,29.915,37.0822,9.7542,0.470835
2014-12-19,24.4237,26.2429,14.775,0.320834
2014-12-20,24.0887,26.7408,11.0959,0.345834
2014-12-21,27.7799,31.1525,11.9542,0.395834
2014-12-22,16.7578,23.61,12.1375,0.191305
2014-12-23,10.0052,14.4266,11.1875,0.108334
2014-12-24,15.7454,19.9664,12.2957,0.220834
2014-12-25,11.9205,15.7279,13.6417,0.179167
2014-12-26,18.2524,19.8142,9.75836,0.287501
2014-12-27,16.4377,18.5345,6.24168,0.254168
2014-12-28,18.9033,20.6375,8.46252,0.270834
2014-12-29,14.9996,18.0547,10.6566,0.204167
2014-12-30,21.6305,24.2887,12.8334,0.312501
2014-12-31,27.0152,29.8249,12.4459,0.445835
2015-01-01,24.5833,29.2917,10.075,0.425001
2015-01-02,11.3333,16.375,11.7125,0.166667
2015-01-03,8.58333,13.125,10.6084,0.141667
2015-01-04,8.125,11.0417,10.5417,0.145834
2015-01-05,11.4167,17.75,14.9959,0.158334
2015-01-06,13.125,20.7083,15.0334,0.204167
2015-01-07,11.5833,17.9583,16.1959,0.158334
2015-01-08,9.375,14.5833,13.1292,0.133334
2015-01-09,7.66666,18.5417,15.0709,0.1375
2015-01-10,14.875,22.9167,14.875,0.200001
2015-01-11,17.625,19.125,13.5042,0.262501
2015-01-12,18.6667,23.5833,13.9218,0.286958
2015-01-13,11.25,16.9583,12.3,0.191667
2015-01-14,12.75,21.0417,13.9792,0.179167
2015-01-15,7.25,16.5417,10.9167,0.108333
2015-01-16,9.33333,16.0417,8.91669,0.15
2015-01-17,6.125,12.0833,9.02086,0.1
2015-01-18,18.9167,21.125,7.21252,0.254168
2015-01-19,10.625,16.4583,9.42503,0.141667
2015-01-20,7.79166,19.0417,14.3667,0.170834
2015-01-21,9.91666,26.2917,15.2696,0.152174
2015-01-22,6.54166,18.6667,15.4584,0.125
2015-01-23,5.5,14.8333,11.4625,0.1125
2015-01-24,5.0,15.5417,15.7417,0.1125
2015-01-25,5.58333,12.375,15.6417,0.1125
2015-01-26,8.08333,14.6667,14.0792,0.1375
2015-01-27,15.2174,18.0,15.7522,0.225001
2015-01-28,9.29166,14.9167,12.2834,0.195834
2015-01-29,12.0417,28.25,11.0209,0.245834
2015-01-30,6.45833,15.7917,11.8334,0.133334
2015-01-31,7.125,11.9583,14.1375,0.141667
2015-02-01,7.75,15.2083,14.4931,0.141667
2015-02-02,9.0,22.0833,11.3971,0.0
2015-02-03,9.41666,25.7917,7.99273,0.1375
2015-02-04,7.41666,22.4583,8.37885,0.145834
2015-02-05,7.58333,18.5833,7.9021,0.1875
2015-02-06,10.125,26.375,10.0799,0.147369
2015-02-07,10.0417,22.8333,10.2965,0.1
2015-02-08,10.9167,15.125,9.17572,0.1
2015-02-09,10.875,21.125,9.4848,0.134783
2015-02-10,9.20833,14.2917,9.04482,0.1125
2015-02-11,15.4583,24.25,12.2934,0.1875
2015-02-12,16.2083,20.8333,9.93024,0.283334
2015-02-13,12.2083,22.6667,10.9854,0.179167
2015-02-14,11.125,17.9167,6.2955,0.1625
2015-02-15,11.0,19.75,8.86252,0.204167
2015-02-16,11.0,24.625,12.8913,0.230435
2015-02-17,18.2917,27.25,10.5601,0.370834
2015-02-18,24.25,33.5,9.29724,0.545835
2015-02-19,11.6667,19.375,8.09828,0.333334
2015-02-20,10.9167,19.0,8.34863,0.275001
2015-02-21,22.625,26.2917,7.32537,0.641668
2015-02-22,17.1667,24.2083,10.8993,0.412501
2015-02-23,10.1667,16.0833,12.8286,0.252174
2015-02-24,15.0417,28.875,11.7153,0.383335
2015-02-25,19.3333,41.0833,11.5316,0.391668
